,id_producto,*ano_registro,ano_publicacion,registro_extemporaneo,coordinacion,tipo_producto,subtipo_producto,subtipo2,arbitrado?,titulo,titulo2,ambito,revista,issn_printed,issn_online,revista_editorial,indice,factor_impacto,doi,libro,isbn,libro_editorial,cita,*Autor de correspondencia,Autores | *Autor de correspondencia | ªEstudiante,documentos
319,101001241,2024,2024,,Delicias,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Foliar applications of zinc oxide nanoparticles and boric acid affect leaf oxidative metabolism and productivity in young pecan trees,,Internacional,HELIYON,2405-8440,2405-8440,CELL PRESS,SCIE,3.4,https://doi.org/10.1016/j.heliyon.2024.e34742,,,,Cruz Álvarez O.; Sánchez Chávez E.; Benavides Mendoza A.; Hernández Rodríguez A.; Parra Quezada R.Á.; Ciscomani Larios J.P.; *Martínez Damián M.; *Ojeda Barrios D.L. (2024). Foliar applications of zinc oxide nanoparticles and boric acid affect leaf oxidative metabolism and productivity in young pecan trees. HELIYON. 10(15):e34742 pp. DOI: https://doi.org/10.1016/j.heliyon.2024.e34742,*Martínez Damián M.(Universidad Autónoma de Chapingo); *Ojeda Barrios D.L.(* Pendiente),Cruz Álvarez O.; Sánchez Chávez E.; Benavides Mendoza A.; Hernández Rodríguez A.; Parra Quezada R.Á.; Ciscomani Larios J.P.; *Martínez Damián M.; *Ojeda Barrios D.L.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001241_1.pdf
320,101001242,2024,2024,,Nutrición,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Single-cell transcriptomic analysis of B cells reveals new insights into atypical memory B cells in COVID-19,,Internacional,JOURNAL OF MEDICAL VIROLOGY,0146-6615,1096-9071,WILEY,SCIE,6.8,https://doi.org/10.1002/jmv.29851,,,,Garcia Vega A.; Llamas-Covarrubias M.; Loza López M.; Reséndiz Sandoval M.G.; Hinojosa Trujillo D.; Melgoza González E.; Valenzuela O.; Hernández Oñate M.A.; Mata Haro V.; Soto Gaxiola A.; Chavez Rueda K.; *Nakai K.; *Hernández López J. (2024). Single-cell transcriptomic analysis of B cells reveals new insights into atypical memory B cells in COVID-19. JOURNAL OF MEDICAL VIROLOGY. 96(2024):e29851 pp. DOI: https://doi.org/10.1002/jmv.29851,*Nakai K.(* Pendiente); *Hernández López J.(Nutrición),ªGarcia Vega A.; Llamas-Covarrubias M.; Loza López M.; Reséndiz Sandoval M.G.; ªHinojosa Trujillo D.; ªMelgoza González E.; Valenzuela O.; Hernández Oñate M.A.; Mata Haro V.; Soto Gaxiola A.; Chavez Rueda K.; *Nakai K.; *Hernández López J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001242_1.pdf
321,101001243,2024,2024,,Delicias,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Total Soluble Solid Content and Nutritional Values of Sotol (Dasylirion leiophyllum) in the Chihuahuan Desert as Affected by Rainy Season and Topography,,Internacional,HORTICULTURAE,2311-7524,2311-7524,MDPI,SCIE,3.1,https://doi.org/10.3390/horticulturae10080819,,,,Juárez Morales M.; *Martínez Salvador M.; Chávez Mendoza C.; Villareal Guerrero F.; Santellano Estrada E.; Pinedo Alvarez A.; Corrales Lesma R.; Hernández Quiroz N.; Vázquez Quintero G.; Vega Mares J. (2024). Total Soluble Solid Content and Nutritional Values of Sotol (Dasylirion leiophyllum) in the Chihuahuan Desert as Affected by Rainy Season and Topography. HORTICULTURAE. 10(8):819 pp. DOI: https://doi.org/10.3390/horticulturae10080819,*Martínez Salvador M.(Universidad Autónoma de Chihuahua),Juárez Morales M.; *Martínez Salvador M.; Chávez Mendoza C.; Villareal Guerrero F.; Santellano Estrada E.; Pinedo Alvarez A.; Corrales Lesma R.; Hernández Quiroz N.; Vázquez Quintero G.; Vega Mares J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001243_1.pdf
322,101001244,2024,2024,,TAOV,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Phenolic Compounds Synthesized by Trichoderma longibrachiatum Native to Semi-Arid Areas Show Antifungal Activity against Phytopathogenic Fungi of Horticultural Interest,,Internacional,MICROBIOLOGY RESEARCH,2036-7481,2036-7481,MDPI,ESCI,2.1,doi.org/10.3390/microbiolres15030096,,,,Díaz García E.; Valenzuela Quintanar A.I.; Sánchez Estrada A.; González Mendoza D.; Tiznado Hernández M.E.; Islas Rubio A.R.; *Troncoso Rojas R. (2024). Phenolic Compounds Synthesized by Trichoderma longibrachiatum Native to Semi-Arid Areas Show Antifungal Activity against Phytopathogenic Fungi of Horticultural Interest. MICROBIOLOGY RESEARCH. 15(3):1425-1440 pp. DOI: doi.org/10.3390/microbiolres15030096,*Troncoso Rojas R.(TAOV),ªDíaz García E.; Valenzuela Quintanar A.I.; Sánchez Estrada A.; González Mendoza D.; Tiznado Hernández M.E.; Islas Rubio A.R.; *Troncoso Rojas R.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001244_1.pdf
323,101001245,2024,2024,,Culiacán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,"Selection of Tomato (Solanum lycopersicum) Hybrids Resistant to Fol, TYLCV, and TSWVwith Early Maturity and Good Fruit Quality",,Internacional,HORTICULTURAE,2311-7524,2311-7524,MDPI,SCIE,3.1,https://doi.org/10.3390/horticulturae10080839,,,,"Lafrance R.; Villicaña Torres M.C.; Valdez Torres J.B.; García Estrada R.S.; Báez Sañudo M.A.; Esparza Araiza M.J.; *León Félix J. (2024). Selection of Tomato (Solanum lycopersicum) Hybrids Resistant to Fol, TYLCV, and TSWVwith Early Maturity and Good Fruit Quality. HORTICULTURAE. 10(8):839 pp. DOI: https://doi.org/10.3390/horticulturae10080839",*León Félix J.(Culiacán),ªLafrance R.; Villicaña Torres M.C.; Valdez Torres J.B.; García Estrada R.S.; Báez Sañudo M.A.; Esparza Araiza M.J.; *León Félix J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001245_1.pdf
324,101001246,2024,2024,,Culiacán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Capacidad fermentativa de cepas específicas de Lactiplantibacillus plantarum utilizando mango como materia base,,Internacional,Revista Mexicana de Ciencias Agrícolas,2007-0934,2007-9230,Instituto Nacional de Investigaciones Forestales Agrícolas y Pecuarias,CYT,0,https://doi.org/10.29312/remexca.v15i5.3719,,,,Aviles Rivera Y.; Hernández Mendoza A.; Heredia . J.B.; Mata Haro V.; Santiago López L.; *Muy Rangel M.D. (2024). Capacidad fermentativa de cepas específicas de Lactiplantibacillus plantarum utilizando mango como materia base. Revista Mexicana de Ciencias Agrícolas. 15(5):1-11 pp. DOI: https://doi.org/10.29312/remexca.v15i5.3719,*Muy Rangel M.D.(Culiacán),ªAviles Rivera Y.; Hernández Mendoza A.; Heredia . J.B.; Mata Haro V.; Santiago López L.; *Muy Rangel M.D.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001246_1.pdf
325,101001247,2024,2024,,Culiacán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Physicochemical characterization of pectin and mango peel (Mangifera indica L.) from Mexican cultivars,,Internacional,HELIYON,2405-8440,2405-8440,CELL PRESS,SCIE,3.4,https://doi.org/10.1016/j.heliyon.2024.e35184,,,,Pacheco Jiménez A.; Lizardi Mendoza J.; Heredia . J.B.; Gutierrez Grijalva E.P.; Quintana Obregón E.A.; *Muy Rangel M.D. (2024). Physicochemical characterization of pectin and mango peel (Mangifera indica L.) from Mexican cultivars. HELIYON. 10(15):e35184 pp. DOI: https://doi.org/10.1016/j.heliyon.2024.e35184,*Muy Rangel M.D.(Culiacán),ªPacheco Jiménez A.; Lizardi Mendoza J.; Heredia . J.B.; Gutierrez Grijalva E.P.; Quintana Obregón E.A.; *Muy Rangel M.D.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001247_1.pdf
326,101001248,2024,2024,,TAOA,Artículo científico,"en revista indizada (ISI, CYT)",Review Articles,,Winemaking by-products and grape polyphenols extracts as phytogenic feed additives in the pork production. Review,,Internacional,REVISTA MEXICANA DE CIENCIAS PECUARIAS,2007-1124,2448-6698,INIFAP-CENID PARASITOLOGIA VETERINARIA,SCIE,0.7,doi.org/10.22319/rmcp.v15i3.6479,,,,Ospina Romero M.; *González Ríos H.; Barrera Silva M.; Valenzuela Melendres M.; Martínez Téllez M.A.; Pinelli Saavedra A. (2024). Winemaking by-products and grape polyphenols extracts as phytogenic feed additives in the pork production. Review. REVISTA MEXICANA DE CIENCIAS PECUARIAS. 15(3):669-699 pp. DOI: doi.org/10.22319/rmcp.v15i3.6479,*González Ríos H.(TAOA),ªOspina Romero M.; *González Ríos H.; Barrera Silva M.; Valenzuela Melendres M.; Martínez Téllez M.A.; Pinelli Saavedra A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101001248_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001248_2.pdf"
327,101001249,2024,2024,,Ciencia de los Alimentos,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Effect of Vitis vinifera zygotic embryo cryopreservation and post-cryopreservation on the gene expression of DNA demethylases,,Internacional,CRYOBIOLOGY,0011-2240,1090-2392,ACADEMIC PRESS INC ELSEVIER SCIENCE,SCIE,2.3,https://doi.org/10.1016/j.cryobiol.2024.104947,,,,García Vázquez J.; Quijada Rivera M.; Hernández Oñate M.A.; Tiznado Hernández M.E.; Lazo Javalera M.; Martínez Téllez M.A.; Astorga Cienfuegos K.R.; *Rivera Domínguez M. (2024). Effect of Vitis vinifera zygotic embryo cryopreservation and post-cryopreservation on the gene expression of DNA demethylases. CRYOBIOLOGY. 116(104947):1-12 pp. DOI: https://doi.org/10.1016/j.cryobiol.2024.104947,*Rivera Domínguez M.(Ciencia de los Alimentos),ªGarcía Vázquez J.; ªQuijada Rivera M.; Hernández Oñate M.A.; Tiznado Hernández M.E.; Lazo Javalera M.; Martínez Téllez M.A.; Astorga Cienfuegos K.R.; *Rivera Domínguez M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001249_1.pdf
328,101001250,2024,2024,,Desarrollo Regional,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Determining co-movements of tomato prices in the United States and macroeconomic variables in Mexico for 2023,,Internacional,Agro productividad,2448-7546,2594-0252,Colegio de Postgraduados en Ciencias Agrícolas,CYT,,https://doi.org/10.32854/agrop.v17i7.2811,,,,*Borbón Morales C.G.; Arvizu Armenta M.; *Rueda Puente E. (2024). Determining co-movements of tomato prices in the United States and macroeconomic variables in Mexico for 2023. Agro productividad. 17(7):123-131 pp. DOI: https://doi.org/10.32854/agrop.v17i7.2811,*Borbón Morales C.G.(Desarrollo Regional); *Rueda Puente E.(Universidad de Sonora),*Borbón Morales C.G.; ªArvizu Armenta M.; *Rueda Puente E.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001250_1.pdf
329,101001251,2024,2024,,Nutrición,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Experiencias de Adultos Yoreme-Mayo con Diabetes Mellitus Tipo 2: Análisis desde el mundo de vida cotidiana,,Internacional,EUREKA-REVISTA CIENTIFICA DE PSICOLOGIA,2218-0559,2220-9026,"CDID-CENTRO DOCUMENTACION, INVESTIGACION & DIFUSION",ESCI,0.3,https://www.psicoeureka.com.py/publicacion/21-4/articulo/17,,,,*Buichia Sombra F.G.; Lara Ponce E.; Guerrero Castañeda R.; Esparza Romero J. (2024). Experiencias de Adultos Yoreme-Mayo con Diabetes Mellitus Tipo 2: Análisis desde el mundo de vida cotidiana. EUREKA-REVISTA CIENTIFICA DE PSICOLOGIA. 21(2):172-189 pp. DOI: https://www.psicoeureka.com.py/publicacion/21-4/articulo/17,*Buichia Sombra F.G.(* Anónima),*Buichia Sombra F.G.; Lara Ponce E.; Guerrero Castañeda R.; Esparza Romero J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001251_1.pdf
330,101001252,2024,2024,,TAOA,Artículo científico,"en revista indizada (ISI, CYT)",Review Articles,,Microbiological quality and native lactic acid bacteria diversity of artisanal Mexican cheeses: a review,,Internacional,FOOD RESEARCH INTERNATIONAL,0963-9969,1873-7145,ELSEVIER,SCIE,7,https://doi.org/10.1016/j.foodres.2024.114876,,,,Cuevas González P.; Reyes Díaz R.; Santiago López L.; Vallejo Galland B.; Hernández Mendoza A.; Beltrán Barrientos L.M.; *González Córdova A.F. (2024). Microbiological quality and native lactic acid bacteria diversity of artisanal Mexican cheeses: a review. FOOD RESEARCH INTERNATIONAL. 194(-):114876 pp. DOI: https://doi.org/10.1016/j.foodres.2024.114876,*González Córdova A.F.(TAOA),ªCuevas González P.; Reyes Díaz R.; Santiago López L.; Vallejo Galland B.; Hernández Mendoza A.; Beltrán Barrientos L.M.; *González Córdova A.F.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001252_1.pdf
331,101001253,2024,2024,,TAOV,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Processing and characterization of biocomposites based on polylactic acid and coconut by-products,,Internacional,POLIMEROS-CIENCIA E TECNOLOGIA,0104-1428,1678-5169,ASSOC BRASIL POLIMEROS,SCIE,1,https://doi.org/10.1590/0104-1428.20240032,,,,Valente Morales Y.; Montoya Ballesteros L.C.; Robles Ozuna L.E.; Martínez Núñez Y.Y.; Fortiz Hernández J.; Encinas Encinas J.C.; *Madera Santana T.J. (2024). Processing and characterization of biocomposites based on polylactic acid and coconut by-products. POLIMEROS-CIENCIA E TECNOLOGIA. 34(2):1-9 pp. DOI: https://doi.org/10.1590/0104-1428.20240032,*Madera Santana T.J.(TAOV),ªValente Morales Y.; Montoya Ballesteros L.C.; Robles Ozuna L.E.; Martínez Núñez Y.Y.; Fortiz Hernández J.; Encinas Encinas J.C.; *Madera Santana T.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001253_1.pdf
332,101001254,2024,2024,,Mazatlán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,"Preliminary study of diets supplemented with chitosan for white snook (Centropomus viridis) juveniles: effect on growth, survival, and nutritional efficiency",,Internacional,LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH,0718-560X,0717-7178,UNIV CATOLICA DE VALPARAISO,SCIE,0.8,DOI: 10.3856/vol52-issue4-fulltext-3207,,,,"Mesina Peña A.; Tirado Osuna J.R.; Escobedo Lozano A.; *Hernández González C. (2024). Preliminary study of diets supplemented with chitosan for white snook (Centropomus viridis) juveniles: effect on growth, survival, and nutritional efficiency. LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH. 5(4):xx pp. DOI: DOI: 10.3856/vol52-issue4-fulltext-3207",*Hernández González C.(Mazatlán),ªMesina Peña A.; Tirado Osuna J.R.; Escobedo Lozano A.; *Hernández González C.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001254_1.pdf
333,101001255,2024,2024,,Mazatlán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,"Genomic Characterization of Bacillus pumilus Sonora, a Strain with Inhibitory Activity against Vibrio parahaemolyticusAHPND and Probiotic Candidate for Shrimp Aquaculture",,Internacional,MICROORGANISMS,2076-2607,2076-2607,MDPI,SCIE,4.5,https://doi.org/10.3390/microorganisms12081623,,,,"SOTO MARFILEÑO K.; *Molina-Garza Z.; Gómez Flores R.; Molina Garza V.; Ibarra Gámez J.; Gómez Gil Rodríguez Sala B.; *Galaviz-Silva L. (2024). Genomic Characterization of Bacillus pumilus Sonora, a Strain with Inhibitory Activity against Vibrio parahaemolyticusAHPND and Probiotic Candidate for Shrimp Aquaculture. MICROORGANISMS. 12(1623):1-17 pp. DOI: https://doi.org/10.3390/microorganisms12081623",*Molina-Garza Z.(* Pendiente); *Galaviz-Silva L.(* Pendiente),SOTO MARFILEÑO K.; *Molina-Garza Z.; Gómez Flores R.; Molina Garza V.; Ibarra Gámez J.; Gómez Gil Rodríguez Sala B.; *Galaviz-Silva L.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001255_1.pdf
334,101001256,2024,2024,,Cuauhtémoc,Artículo científico,en revista de divulgación,Review Articles,,Potencial y Calidad Nutrimental de los lípidos de la Leche,,Nacional,Unión,XXXX-XXXX,XXXX-XXXX,Revista oficial de la unión ganadera regional de la laguna,-,,https://drive.google.com/file/d/17xRzcr-y7ru7TmHegLwNLezILvfAWPy9/view,,,,Gonzalez Perez P.; *Sepúlveda Ahumada D.R. (2024). Potencial y Calidad Nutrimental de los lípidos de la Leche. Unión. 7(41):14-17 pp. DOI: https://drive.google.com/file/d/17xRzcr-y7ru7TmHegLwNLezILvfAWPy9/view,*Sepúlveda Ahumada D.R.(Cuauhtémoc),Gonzalez Perez P.; *Sepúlveda Ahumada D.R.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101001256_1.pdf
335,101001257,2024,2024,,Ciencia de los Alimentos,Artículo científico,"en revista indizada (ISI, CYT)",Review Articles,,Impact of Enolase in Allergic Disease,,Internacional,CURRENT ALLERGY AND ASTHMA REPORTS,1529-7322,1534-6315,CURRENT MEDICINE GROUP,SCIE,5.4,https://doi.org/10.1007/s11882-024-01170-w,,,,Morales Amparano M.; Terán M.; Huerta Ocampo J.A.; *Terán Juárez L.M. (2024). Impact of Enolase in Allergic Disease. CURRENT ALLERGY AND ASTHMA REPORTS. 2024(2024):1-9 pp. DOI: https://doi.org/10.1007/s11882-024-01170-w,*Terán Juárez L.M.(* Pendiente),ªMorales Amparano M.; Terán M.; Huerta Ocampo J.A.; *Terán Juárez L.M.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001257_1.pdf
336,101001258,2024,2024,,Mazatlán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,The mangrove oyster Saccostrea palmula is an option for artisanal aquaculture development in the Mexican Central Pacific,,Internacional,LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH,0718-560X,0717-7178,UNIV CATOLICA DE VALPARAISO,SCIE,0.8,10.3856/vol52-issue4-fulltext-3199,,,,Durand-Acosta A.; Chávez Villalba J.E.; Abad Rosales S.M.; Cisneros-Gaytán S.; *López Uriarte E. (2024). The mangrove oyster Saccostrea palmula is an option for artisanal aquaculture development in the Mexican Central Pacific. LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH. 52(4):1-15 pp. DOI: 10.3856/vol52-issue4-fulltext-3199,*López Uriarte E.(Universidad de Guadalajara),Durand-Acosta A.; Chávez Villalba J.E.; Abad Rosales S.M.; Cisneros-Gaytán S.; *López Uriarte E.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001258_1.pdf
337,101001259,2024,2024,,Culiacán,Artículo científico,en revista de divulgación,Original Research,,Retrasar la maduración de tomates: Tratamientos anti etileno Para mercados de Europa y Japón,,Nacional,Agricultura Moderna,XXXX-XXXX,XXXX-XXXX,Agricultura Moderna,-,,na,,,,*Báez Sañudo M.A.; Contreras Martínez R. (2024). Retrasar la maduración de tomates: Tratamientos anti etileno Para mercados de Europa y Japón. Agricultura Moderna. Agosto - septiembre(77):32-34 pp. DOI: na,*Báez Sañudo M.A.(Culiacán),*Báez Sañudo M.A.; Contreras Martínez R.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001259_1.pdf
338,101001261,2024,2024,,Culiacán,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Immunoinformatic approach for multi-epitope vaccine design against Staphylococcus aureus based on hemolysin proteins,,Internacional,JOURNAL OF MOLECULAR GRAPHICS & MODELLING,1093-3263,1873-4243,ELSEVIER SCIENCE INC,SCIE,2.7,https://doi.org/10.1016/j.jmgm.2024.108848,,,,Garrido Palazuelos L.; Almanza Orduño A.; Waseem M.; Basheer A.; Medrano Félix J.A.; Mukhtar M.; Ahmed-Khan H.; Shahid F.; *Aguirre Sánchez J. (2024). Immunoinformatic approach for multi-epitope vaccine design against Staphylococcus aureus based on hemolysin proteins. JOURNAL OF MOLECULAR GRAPHICS & MODELLING. 132(NA):108848 pp. DOI: https://doi.org/10.1016/j.jmgm.2024.108848,*Aguirre Sánchez J.(DC),ªGarrido Palazuelos L.; Almanza Orduño A.; Waseem M.; Basheer A.; Medrano Félix J.A.; Mukhtar M.; Ahmed-Khan H.; Shahid F.; *Aguirre Sánchez J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001261_1.pdf
339,101001262,2024,2024,,Cuauhtémoc,Artículo científico,"en revista indizada (ISI, CYT)",Original Research,,Tyramine as a possible virulence factor in Melissococcus plutonius,,Internacional,APIDOLOGIE,0044-8435,1297-9678,SPRINGER FRANCE,SCIE,2.4,https://doi.org/10.1007/s13592-024-01104-5,,,,Pérez Ordóñez G.; Romo Chacón A.; Chavez Flores D.; Sepúlveda Ahumada D.R.; Ríos Velasco C.; Ornelas Paz J.J.; *Acosta Muñiz C.H. (2024). Tyramine as a possible virulence factor in Melissococcus plutonius. APIDOLOGIE. 55(61):55-61 pp. DOI: https://doi.org/10.1007/s13592-024-01104-5,*Acosta Muñiz C.H.(Cuauhtémoc),ªPérez Ordóñez G.; Romo Chacón A.; Chavez Flores D.; Sepúlveda Ahumada D.R.; Ríos Velasco C.; Ornelas Paz J.J.; *Acosta Muñiz C.H.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101001262_1.pdf
